"TIME","GEO","UNIT","NA_ITEM","Value","Flag and Footnotes"
"2014","Organisation for Economic Co-operation and Development (OECD)","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","European Union - 28 countries","Current prices, million units of national currency","Gross domestic product at market prices","14,828,642.4",""
"2015","European Union - 28 countries","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Euro area (19 countries)","Current prices, million units of national currency","Gross domestic product at market prices","10,534,687.3",""
"2015","Euro area (19 countries)","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Belgium","Current prices, million units of national currency","Gross domestic product at market prices","411,102.7",""
"2015","Belgium","Current prices, million units of national currency","Intermediate consumption","474,368.7",""
"2015","Bulgaria","Current prices, million units of national currency","Gross domestic product at market prices","88,575.2",""
"2015","Bulgaria","Current prices, million units of national currency","Intermediate consumption","111,756.7",""
"2015","Czechia","Current prices, million units of national currency","Gross domestic product at market prices","4,595,783.0",""
"2015","Czechia","Current prices, million units of national currency","Intermediate consumption","6,498,659.0",""
"2015","Denmark","Current prices, million units of national currency","Gross domestic product at market prices","2,036,356.0",""
"2015","Denmark","Current prices, million units of national currency","Intermediate consumption","1,782,796.0",""
"2015","Germany (until 1990 former territory of the FRG)","Current prices, million units of national currency","Gross domestic product at market prices","3,048,860.0",""
"2015","Germany (until 1990 former territory of the FRG)","Current prices, million units of national currency","Intermediate consumption","2,759,258.0",""
"2015","Estonia","Current prices, million units of national currency","Gross domestic product at market prices","20,652.0",""
"2015","Estonia","Current prices, million units of national currency","Intermediate consumption","23,189.4",""
"2015","Ireland","Current prices, million units of national currency","Gross domestic product at market prices","262,466.2",""
"2015","Ireland","Current prices, million units of national currency","Intermediate consumption","276,598.4",""
"2015","Greece","Current prices, million units of national currency","Gross domestic product at market prices","177,258.4","p"
"2015","Greece","Current prices, million units of national currency","Intermediate consumption","123,521.9","p"
"2015","Spain","Current prices, million units of national currency","Gross domestic product at market prices","1,081,165.0",""
"2015","Spain","Current prices, million units of national currency","Intermediate consumption","1,040,402.0",""
"2015","France","Current prices, million units of national currency","Gross domestic product at market prices","2,198,432.0",""
"2015","France","Current prices, million units of national currency","Intermediate consumption","1,885,015.0",""
"2015","Croatia","Current prices, million units of national currency","Gross domestic product at market prices","339,616.2",""
"2015","Croatia","Current prices, million units of national currency","Intermediate consumption","288,123.4",""
"2015","Italy","Current prices, million units of national currency","Gross domestic product at market prices","1,652,085.4",""
"2015","Italy","Current prices, million units of national currency","Intermediate consumption","1,644,030.4",""
"2015","Cyprus","Current prices, million units of national currency","Gross domestic product at market prices","17,746.0",""
"2015","Cyprus","Current prices, million units of national currency","Intermediate consumption","16,578.4",""
"2015","Latvia","Current prices, million units of national currency","Gross domestic product at market prices","24,320.3",""
"2015","Latvia","Current prices, million units of national currency","Intermediate consumption","25,526.6",""
"2015","Lithuania","Current prices, million units of national currency","Gross domestic product at market prices","37,433.9",""
"2015","Lithuania","Current prices, million units of national currency","Intermediate consumption","31,049.8",""
"2015","Luxembourg","Current prices, million units of national currency","Gross domestic product at market prices","51,578.9",""
"2015","Luxembourg","Current prices, million units of national currency","Intermediate consumption","140,892.3",""
"2015","Hungary","Current prices, million units of national currency","Gross domestic product at market prices","34,378,594.0",""
"2015","Hungary","Current prices, million units of national currency","Intermediate consumption","39,669,491.0",""
"2015","Malta","Current prices, million units of national currency","Gross domestic product at market prices","9,649.9",""
"2015","Malta","Current prices, million units of national currency","Intermediate consumption","17,163.3",""
"2015","Netherlands","Current prices, million units of national currency","Gross domestic product at market prices","690,008.0",""
"2015","Netherlands","Current prices, million units of national currency","Intermediate consumption","718,021.0",""
"2015","Austria","Current prices, million units of national currency","Gross domestic product at market prices","344,258.5",""
"2015","Austria","Current prices, million units of national currency","Intermediate consumption","328,768.2",""
"2015","Poland","Current prices, million units of national currency","Gross domestic product at market prices","1,800,228.0",""
"2015","Poland","Current prices, million units of national currency","Intermediate consumption","1,983,536.0",""
"2015","Portugal","Current prices, million units of national currency","Gross domestic product at market prices","179,809.1",""
"2015","Portugal","Current prices, million units of national currency","Intermediate consumption","161,474.6",""
"2015","Romania","Current prices, million units of national currency","Gross domestic product at market prices","712,587.8",""
"2015","Romania","Current prices, million units of national currency","Intermediate consumption","769,125.0",""
"2015","Slovenia","Current prices, million units of national currency","Gross domestic product at market prices","38,863.3",""
"2015","Slovenia","Current prices, million units of national currency","Intermediate consumption","39,499.5",""
"2015","Slovakia","Current prices, million units of national currency","Gross domestic product at market prices","79,138.2",""
"2015","Slovakia","Current prices, million units of national currency","Intermediate consumption","115,383.8",""
"2015","Finland","Current prices, million units of national currency","Gross domestic product at market prices","209,952.0",""
"2015","Finland","Current prices, million units of national currency","Intermediate consumption","205,101.0",""
"2015","Sweden","Current prices, million units of national currency","Gross domestic product at market prices","4,201,543.0",""
"2015","Sweden","Current prices, million units of national currency","Intermediate consumption","3,636,551.0",""
"2015","United Kingdom","Current prices, million units of national currency","Gross domestic product at market prices","1,895,839.0",""
"2015","United Kingdom","Current prices, million units of national currency","Intermediate consumption","1,546,642.0",""
"2015","Iceland","Current prices, million units of national currency","Gross domestic product at market prices","2,293,947.8",""
"2015","Iceland","Current prices, million units of national currency","Intermediate consumption","2,277,029.2",""
"2015","Liechtenstein","Current prices, million units of national currency","Gross domestic product at market prices","6,032.7",""
"2015","Liechtenstein","Current prices, million units of national currency","Intermediate consumption","8,967.1",""
"2015","Norway","Current prices, million units of national currency","Gross domestic product at market prices","3,118,116.0",""
"2015","Norway","Current prices, million units of national currency","Intermediate consumption","2,454,782.0",""
"2015","Switzerland","Current prices, million units of national currency","Gross domestic product at market prices","654,257.9",""
"2015","Switzerland","Current prices, million units of national currency","Intermediate consumption","651,962.3",""
"2015","Montenegro","Current prices, million units of national currency","Gross domestic product at market prices","3,654.5",""
"2015","Montenegro","Current prices, million units of national currency","Intermediate consumption","2,818.5",""
"2015","North Macedonia","Current prices, million units of national currency","Gross domestic product at market prices","558,953.6",""
"2015","North Macedonia","Current prices, million units of national currency","Intermediate consumption","553,885.9",""
"2015","Albania","Current prices, million units of national currency","Gross domestic product at market prices","1,434,306.5",""
"2015","Albania","Current prices, million units of national currency","Intermediate consumption","1,075,035.7","p"
"2015","Serbia","Current prices, million units of national currency","Gross domestic product at market prices","4,312,038.1",""
"2015","Serbia","Current prices, million units of national currency","Intermediate consumption","5,026,711.1",""
"2015","Turkey","Current prices, million units of national currency","Gross domestic product at market prices","2,338,647.5",""
"2015","Turkey","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Andorra","Current prices, million units of national currency","Gross domestic product at market prices","2,535.1",""
"2015","Andorra","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Belarus","Current prices, million units of national currency","Gross domestic product at market prices","89.9",""
"2015","Belarus","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Bosnia and Herzegovina","Current prices, million units of national currency","Gross domestic product at market prices","28,589.1",""
"2015","Bosnia and Herzegovina","Current prices, million units of national currency","Intermediate consumption","25,124.3",""
"2015","Faroes (DK)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2015","Faroes (DK)","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million units of national currency","Gross domestic product at market prices","5,806.9",""
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Moldova","Current prices, million units of national currency","Gross domestic product at market prices","122,562.7",""
"2015","Moldova","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Russia","Current prices, million units of national currency","Gross domestic product at market prices","83,232,618.0",""
"2015","Russia","Current prices, million units of national currency","Intermediate consumption","69,975,539.0",""
"2015","San Marino","Current prices, million units of national currency","Gross domestic product at market prices","1,415.4",""
"2015","San Marino","Current prices, million units of national currency","Intermediate consumption","2,648.0",""
"2015","Ukraine","Current prices, million units of national currency","Gross domestic product at market prices","1,988,544.0",""
"2015","Ukraine","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Angola","Current prices, million units of national currency","Gross domestic product at market prices","13,950,290.8",""
"2015","Angola","Current prices, million units of national currency","Intermediate consumption","6,563,587.3",""
"2015","Cameroon","Current prices, million units of national currency","Gross domestic product at market prices","18,285.4",""
"2015","Cameroon","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Central African Republic","Current prices, million units of national currency","Gross domestic product at market prices","965,668.6",""
"2015","Central African Republic","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Chad","Current prices, million units of national currency","Gross domestic product at market prices","6,916,768.6",""
"2015","Chad","Current prices, million units of national currency","Intermediate consumption","2,917,227.0",""
"2015","Congo","Current prices, million units of national currency","Gross domestic product at market prices","6,562,410.2",""
"2015","Congo","Current prices, million units of national currency","Intermediate consumption","4,019,775.8",""
"2015","Democratic Republic of the Congo","Current prices, million units of national currency","Gross domestic product at market prices","35,111,200.0",""
"2015","Democratic Republic of the Congo","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Equatorial Guinea","Current prices, million units of national currency","Gross domestic product at market prices","7,795,420.0",""
"2015","Equatorial Guinea","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Gabon","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2015","Gabon","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","São Tomé and Príncipe","Current prices, million units of national currency","Gross domestic product at market prices","6,970,060.0",""
"2015","São Tomé and Príncipe","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Burundi","Current prices, million units of national currency","Gross domestic product at market prices","4,417,872.0",""
"2015","Burundi","Current prices, million units of national currency","Intermediate consumption","3,729,984.0",""
"2015","Comoros","Current prices, million units of national currency","Gross domestic product at market prices","438,331.5",""
"2015","Comoros","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Djibouti","Current prices, million units of national currency","Gross domestic product at market prices","290,349.0",""
"2015","Djibouti","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Ethiopia","Current prices, million units of national currency","Gross domestic product at market prices","1,297,960.0",""
"2015","Ethiopia","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Kenya","Current prices, million units of national currency","Gross domestic product at market prices","6,284,187.0",""
"2015","Kenya","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Madagascar","Current prices, million units of national currency","Gross domestic product at market prices","28,584.8",""
"2015","Madagascar","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Malawi","Current prices, million units of national currency","Gross domestic product at market prices","3,212,683.8",""
"2015","Malawi","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Mauritius","Current prices, million units of national currency","Gross domestic product at market prices","409,893.0",""
"2015","Mauritius","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Mozambique","Current prices, million units of national currency","Gross domestic product at market prices","591,678.6",""
"2015","Mozambique","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Rwanda","Current prices, million units of national currency","Gross domestic product at market prices","5,956.0",""
"2015","Rwanda","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Seychelles","Current prices, million units of national currency","Gross domestic product at market prices","18,339.8",""
"2015","Seychelles","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Somalia","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2015","Somalia","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Uganda","Current prices, million units of national currency","Gross domestic product at market prices","81,687.7",""
"2015","Uganda","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Tanzania","Current prices, million units of national currency","Gross domestic product at market prices","90,863,826.2",""
"2015","Tanzania","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Zambia","Current prices, million units of national currency","Gross domestic product at market prices","180,062.0",""
"2015","Zambia","Current prices, million units of national currency","Intermediate consumption","140,289.0",""
"2015","Zimbabwe","Current prices, million units of national currency","Gross domestic product at market prices","16,304.7",""
"2015","Zimbabwe","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Algeria","Current prices, million units of national currency","Gross domestic product at market prices","16,712,685.8",""
"2015","Algeria","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Egypt","Current prices, million units of national currency","Gross domestic product at market prices","2,443,900.0",""
"2015","Egypt","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Libya","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2015","Libya","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Morocco","Current prices, million units of national currency","Gross domestic product at market prices","988.0",""
"2015","Morocco","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","South Sudan","Current prices, million units of national currency","Gross domestic product at market prices","54,830.0",""
"2015","South Sudan","Current prices, million units of national currency","Intermediate consumption","3,439.2",""
"2015","Sudan","Current prices, million units of national currency","Gross domestic product at market prices","582,936.7",""
"2015","Sudan","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Tunisia","Current prices, million units of national currency","Gross domestic product at market prices","84.6",""
"2015","Tunisia","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Botswana","Current prices, million units of national currency","Gross domestic product at market prices","146,065.6",""
"2015","Botswana","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Lesotho","Current prices, million units of national currency","Gross domestic product at market prices","31,972.3",""
"2015","Lesotho","Current prices, million units of national currency","Intermediate consumption","20,472.3",""
"2015","Namibia","Current prices, million units of national currency","Gross domestic product at market prices","150,160.1",""
"2015","Namibia","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","South Africa","Current prices, million units of national currency","Gross domestic product at market prices","4,049,884.0",""
"2015","South Africa","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Eswatini","Current prices, million units of national currency","Gross domestic product at market prices","51,294.0",""
"2015","Eswatini","Current prices, million units of national currency","Intermediate consumption","29,399.0",""
"2015","Benin","Current prices, million units of national currency","Gross domestic product at market prices","5,002,210.0",""
"2015","Benin","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Burkina Faso","Current prices, million units of national currency","Gross domestic product at market prices","6,162.7",""
"2015","Burkina Faso","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Cape Verde","Current prices, million units of national currency","Gross domestic product at market prices","158,699.1",""
"2015","Cape Verde","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Côte d'Ivoire","Current prices, million units of national currency","Gross domestic product at market prices","19,595.4",""
"2015","Côte d'Ivoire","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Gambia, The","Current prices, million units of national currency","Gross domestic product at market prices","59,260.0",""
"2015","Gambia, The","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Ghana","Current prices, million units of national currency","Gross domestic product at market prices","136,957.4",""
"2015","Ghana","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Guinea","Current prices, million units of national currency","Gross domestic product at market prices","65,829,149.4",""
"2015","Guinea","Current prices, million units of national currency","Intermediate consumption","53,133,000.0",""
"2015","Guinea-Bissau","Current prices, million units of national currency","Gross domestic product at market prices","619,725.6",""
"2015","Guinea-Bissau","Current prices, million units of national currency","Intermediate consumption","254,583.5",""
"2015","Liberia","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2015","Liberia","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Mali","Current prices, million units of national currency","Gross domestic product at market prices","7,747,688.4",""
"2015","Mali","Current prices, million units of national currency","Intermediate consumption","4,704,571.0",""
"2015","Mauritania","Current prices, million units of national currency","Gross domestic product at market prices","1,539,204.0",""
"2015","Mauritania","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Niger","Current prices, million units of national currency","Gross domestic product at market prices","4,288,793.0",""
"2015","Niger","Current prices, million units of national currency","Intermediate consumption","2,493,765.0",""
"2015","Nigeria","Current prices, million units of national currency","Gross domestic product at market prices","95,177,735.9",""
"2015","Nigeria","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Senegal","Current prices, million units of national currency","Gross domestic product at market prices","10,508.7",""
"2015","Senegal","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Sierra Leone","Current prices, million units of national currency","Gross domestic product at market prices","21,583,301.3",""
"2015","Sierra Leone","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Togo","Current prices, million units of national currency","Gross domestic product at market prices","2,471,777.0",""
"2015","Togo","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Canada","Current prices, million units of national currency","Gross domestic product at market prices","1,990,439.0",""
"2015","Canada","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Greenland (DK)","Current prices, million units of national currency","Gross domestic product at market prices","14,938.5",""
"2015","Greenland (DK)","Current prices, million units of national currency","Intermediate consumption","11,936.0",""
"2015","United States","Current prices, million units of national currency","Gross domestic product at market prices","18,219,297.0",""
"2015","United States","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Anguilla (UK)","Current prices, million units of national currency","Gross domestic product at market prices","863.3",""
"2015","Anguilla (UK)","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Antigua and Barbuda","Current prices, million units of national currency","Gross domestic product at market prices","3,660.2",""
"2015","Antigua and Barbuda","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Aruba (NL)","Current prices, million units of national currency","Gross domestic product at market prices","4,836.0",""
"2015","Aruba (NL)","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Bahamas","Current prices, million units of national currency","Gross domestic product at market prices","11,240.0",""
"2015","Bahamas","Current prices, million units of national currency","Intermediate consumption","6,901.0",""
"2015","Barbados","Current prices, million units of national currency","Gross domestic product at market prices","9,450.9",""
"2015","Barbados","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Bonaire, Saint Eustatius and Saba","Current prices, million units of national currency","Gross domestic product at market prices","564.0",""
"2015","Bonaire, Saint Eustatius and Saba","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","British Virgin Islands (UK)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2015","British Virgin Islands (UK)","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Cayman Islands (UK)","Current prices, million units of national currency","Gross domestic product at market prices","3,077.6",""
"2015","Cayman Islands (UK)","Current prices, million units of national currency","Intermediate consumption","1,808.0",""
"2015","Cuba","Current prices, million units of national currency","Gross domestic product at market prices","87,133.0",""
"2015","Cuba","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Curaçao","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2015","Curaçao","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Dominica","Current prices, million units of national currency","Gross domestic product at market prices","1,396.5",""
"2015","Dominica","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Dominican Republic","Current prices, million units of national currency","Gross domestic product at market prices","3,099,651.2",""
"2015","Dominican Republic","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Grenada","Current prices, million units of national currency","Gross domestic product at market prices","2,691.9",""
"2015","Grenada","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Haiti","Current prices, million units of national currency","Gross domestic product at market prices","423,644.0",""
"2015","Haiti","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Jamaica","Current prices, million units of national currency","Gross domestic product at market prices","1,659,405.0",""
"2015","Jamaica","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Montserrat (UK)","Current prices, million units of national currency","Gross domestic product at market prices","165.7",""
"2015","Montserrat (UK)","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Former Netherlands Antilles","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2015","Former Netherlands Antilles","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Puerto Rico (US)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2015","Puerto Rico (US)","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Saint Kitts and Nevis","Current prices, million units of national currency","Gross domestic product at market prices","2,336.0",""
"2015","Saint Kitts and Nevis","Current prices, million units of national currency","Intermediate consumption","1,487.0",""
"2015","Saint Lucia","Current prices, million units of national currency","Gross domestic product at market prices","3,864.1",""
"2015","Saint Lucia","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Saint Vincent and the Grenadines","Current prices, million units of national currency","Gross domestic product at market prices","2,039.0",""
"2015","Saint Vincent and the Grenadines","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Sint Maarten","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2015","Sint Maarten","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Trinidad and Tobago","Current prices, million units of national currency","Gross domestic product at market prices","155,624.6",""
"2015","Trinidad and Tobago","Current prices, million units of national currency","Intermediate consumption","165,162.3",""
"2015","Turks and Caicos Islands (UK)","Current prices, million units of national currency","Gross domestic product at market prices","893.5",""
"2015","Turks and Caicos Islands (UK)","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Belize","Current prices, million units of national currency","Gross domestic product at market prices","3,557.1",""
"2015","Belize","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Costa Rica","Current prices, million units of national currency","Gross domestic product at market prices","29,281.4",""
"2015","Costa Rica","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","El Salvador","Current prices, million units of national currency","Gross domestic product at market prices","23,166.0",""
"2015","El Salvador","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Guatemala","Current prices, million units of national currency","Gross domestic product at market prices","488,128.1",""
"2015","Guatemala","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Honduras","Current prices, million units of national currency","Gross domestic product at market prices","457,432.0",""
"2015","Honduras","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Mexico","Current prices, million units of national currency","Gross domestic product at market prices","18,551,459.0",""
"2015","Mexico","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Nicaragua","Current prices, million units of national currency","Gross domestic product at market prices","343,737.9",""
"2015","Nicaragua","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Panama","Current prices, million units of national currency","Gross domestic product at market prices","52,132.3",""
"2015","Panama","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Argentina","Current prices, million units of national currency","Gross domestic product at market prices","5,954,511.0",""
"2015","Argentina","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Bolivia","Current prices, million units of national currency","Gross domestic product at market prices","228,031.4",""
"2015","Bolivia","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Brazil","Current prices, million units of national currency","Gross domestic product at market prices","5,995,787.0",""
"2015","Brazil","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Chile","Current prices, million units of national currency","Gross domestic product at market prices","159,553,348.0",""
"2015","Chile","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Colombia","Current prices, million units of national currency","Gross domestic product at market prices","804,692,000.0",""
"2015","Colombia","Current prices, million units of national currency","Intermediate consumption","620,909,000.0",""
"2015","Ecuador","Current prices, million units of national currency","Gross domestic product at market prices","99,290.4",""
"2015","Ecuador","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Guyana","Current prices, million units of national currency","Gross domestic product at market prices","656,485.2",""
"2015","Guyana","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Paraguay","Current prices, million units of national currency","Gross domestic product at market prices","188,230.7",""
"2015","Paraguay","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Peru","Current prices, million units of national currency","Gross domestic product at market prices","610,260.0",""
"2015","Peru","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Suriname","Current prices, million units of national currency","Gross domestic product at market prices","16,490.5",""
"2015","Suriname","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Uruguay","Current prices, million units of national currency","Gross domestic product at market prices","1,455,848.2",""
"2015","Uruguay","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Venezuela","Current prices, million units of national currency","Gross domestic product at market prices","6,025.3",""
"2015","Venezuela","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Kazakhstan","Current prices, million units of national currency","Gross domestic product at market prices","40,884,133.6",""
"2015","Kazakhstan","Current prices, million units of national currency","Intermediate consumption","25,174,185.8",""
"2015","Kyrgyzstan","Current prices, million units of national currency","Gross domestic product at market prices","430,489.4",""
"2015","Kyrgyzstan","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Tajikistan","Current prices, million units of national currency","Gross domestic product at market prices","48,401.6",""
"2015","Tajikistan","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","China including Hong Kong","Current prices, million units of national currency","Gross domestic product at market prices","68,599,290.0",""
"2015","China including Hong Kong","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Hong Kong","Current prices, million units of national currency","Gross domestic product at market prices","2,398,280.0",""
"2015","Hong Kong","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Macao","Current prices, million units of national currency","Gross domestic product at market prices","362,213.0",""
"2015","Macao","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Japan","Current prices, million units of national currency","Gross domestic product at market prices","531,319,800.0",""
"2015","Japan","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Mongolia","Current prices, million units of national currency","Gross domestic product at market prices","23,150,385.6",""
"2015","Mongolia","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","South Korea","Current prices, million units of national currency","Gross domestic product at market prices","1,564,123,900.0",""
"2015","South Korea","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Afghanistan","Current prices, million units of national currency","Gross domestic product at market prices","1,260,050.0",""
"2015","Afghanistan","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Bangladesh","Current prices, million units of national currency","Gross domestic product at market prices","15,158,022.0",""
"2015","Bangladesh","Current prices, million units of national currency","Intermediate consumption","11,194,769.0",""
"2015","Bhutan","Current prices, million units of national currency","Gross domestic product at market prices","132,080.9",""
"2015","Bhutan","Current prices, million units of national currency","Intermediate consumption","96,586.6",""
"2015","India","Current prices, million units of national currency","Gross domestic product at market prices","137,640,373.0",""
"2015","India","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Iran","Current prices, million units of national currency","Gross domestic product at market prices","11,587,034,644.0",""
"2015","Iran","Current prices, million units of national currency","Intermediate consumption","6,778,402,268.0",""
"2015","Maldives","Current prices, million units of national currency","Gross domestic product at market prices","61,565.6",""
"2015","Maldives","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Nepal","Current prices, million units of national currency","Gross domestic product at market prices","2,130,150.0",""
"2015","Nepal","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Pakistan","Current prices, million units of national currency","Gross domestic product at market prices","27,443,021.0",""
"2015","Pakistan","Current prices, million units of national currency","Intermediate consumption","20,449,209.0",""
"2015","Sri Lanka","Current prices, million units of national currency","Gross domestic product at market prices","10,950,621.0",""
"2015","Sri Lanka","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Brunei Darussalam","Current prices, million units of national currency","Gross domestic product at market prices","17,778.0",""
"2015","Brunei Darussalam","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Cambodia","Current prices, million units of national currency","Gross domestic product at market prices","73,422,701.6",""
"2015","Cambodia","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Indonesia","Current prices, million units of national currency","Gross domestic product at market prices","11,526,332,800.0",""
"2015","Indonesia","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Laos","Current prices, million units of national currency","Gross domestic product at market prices","117,252,000.0",""
"2015","Laos","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Malaysia","Current prices, million units of national currency","Gross domestic product at market prices","1,158,513.0",""
"2015","Malaysia","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Myanmar/Burma","Current prices, million units of national currency","Gross domestic product at market prices","72,714,021.2",""
"2015","Myanmar/Burma","Current prices, million units of national currency","Intermediate consumption","101,367,954.4",""
"2015","Philippines","Current prices, million units of national currency","Gross domestic product at market prices","13,322,041.3",""
"2015","Philippines","Current prices, million units of national currency","Intermediate consumption",":",""
